                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241208"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                                     902                                      865                  1.9598876944823127E+005                  2.9859287670335433E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.0084813117450055E+000                  1.2575667303067195E-001                  7.8132101750616626E-008                  9.9999999993963795E-001                  9.9999999978231291E-001                  1.2575667303067195E-001                  7.8132101750616626E-008                  9.9999999993963795E-001                  9.9999999978231291E-001                  3.0919214151724166E+000                 -3.2179084438237595E+001                 -9.8999999999999986E+001                  3.0919214151724166E+000                  1.7924090225986800E+000                  3.0695649995240406E+000                 -3.2179084438237595E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0547178186874638E+033                  6.4192367320135562E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3697320327405977E+000                  3.5418161342030396E+000                  5.5409716248482210E-001                  4.2329632893254319E+000                 -1.9634038367080053E-008                  1.6723476460469449E+001                  1.1000176226173566E+000                  7.4705981121418388E+000                  6.0655057008440705E-001                  8.6482705697021778E-001                  1.2574188603427376E+000                  7.2965392318561639E-001                  2.6006366545153647E-001                  2.5524457606711003E-005                  4.6810869793158507E-003                  1.7234416803930768E-003                  4.6902638225747714E-003                  5.8393893066146498E+000                  2.0799183603124076E+000                                        0                                        3                  5.2922311861197375E+000                  7.4705981121418388E+000                  1.1000176226173566E+000                  1.6723476460469449E+001                  1.2076903760677849E+001 
                                     904                                      867                  1.9801378603416769E+005                  3.0125279044980813E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.0371770569275609E+000                  1.2894171545330402E-001                  7.8132102084452481E-008                  9.9999999994272970E-001                  9.9999999979252674E-001                  1.2894171545330402E-001                  7.8132102084452481E-008                  9.9999999994272970E-001                  9.9999999979252674E-001                  3.1590166852522938E+000                 -3.1924358671864887E+001                 -1.1865108567503565E+001                  3.1590166852522943E+000                  1.8096082436640604E+000                  3.1391431679869233E+000                 -3.1924358671864887E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1739884543969689E+033                  6.5692625621607592E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3721227172581143E+000                  3.5415484617313742E+000                  5.4918195721395469E-001                  4.2427936998671667E+000                 -1.8100260306555253E-008                  1.6740193400827323E+001                  1.1126482659886596E+000                  7.4746981364405913E+000                  6.0655919860641794E-001                  8.6481746867501630E-001                  1.2574414812937973E+000                  7.2963477939254839E-001                  2.6008314453396270E-001                  2.4982335851831442E-005                  4.6784689714667906E-003                  1.7234416803930768E-003                  4.6902638225747714E-003                  5.8393608397441961E+000                  2.0799415935340262E+000                                        0                                        3                  5.2966954275854823E+000                  7.4746981364405913E+000                  1.1126482659886596E+000                  1.6740193400827323E+001                  1.1995316867526244E+001 
                                     906                                      870                  2.0019817984538269E+005                  3.0474311961643927E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.0976745579743881E+000                  1.3693395074416626E-001                  7.8132102196243730E-008                  9.9999999994582145E-001                  9.9999999980185117E-001                  1.3693395074416626E-001                  7.8132102196243730E-008                  9.9999999994582145E-001                  9.9999999980185117E-001                  3.2265312714612371E+000                 -3.1675429865842258E+001                 -9.8999999999999986E+001                  3.2265312714612371E+000                  1.8267244194305328E+000                  3.2088801157625411E+000                 -3.1675429865842258E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2865831282946344E+033                  6.7058975226229977E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3743572176946683E+000                  3.5406250703665170E+000                  5.4425126065841845E-001                  4.2526550929782392E+000                 -1.6569874974353740E-008                  1.6755313269862363E+001                  1.1237202002602813E+000                  7.4787135286199318E+000                  6.0656922160150673E-001                  8.6480633528789164E-001                  1.2574677091235826E+000                  7.2961253145948035E-001                  2.6010586212044268E-001                  2.5135616068559274E-005                  4.6753683061608242E-003                  1.7234416803930768E-003                  4.6902638225747723E-003                  5.8393248290268192E+000                  2.0799712216620367E+000                                        0                                        3                  5.3014601246582851E+000                  7.4787135286199318E+000                  1.1237202002602813E+000                  1.6755313269862363E+001                  1.1868854546334028E+001 
                                     908                                      872                  2.0259949133410290E+005                  3.0906095845325501E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.1807100475537848E+000                  1.4498136603090717E-001                  7.8132102308034980E-008                  9.9999999994582134E-001                  9.9999999981040644E-001                  1.4498136603090717E-001                  7.8132102308034980E-008                  9.9999999994582134E-001                  9.9999999981040644E-001                  3.2903273518120693E+000                 -3.1438353075424128E+001                 -9.8999999999999986E+001                  3.2903273518120693E+000                  1.8403122017739215E+000                  3.2746385437170415E+000                 -3.1438353075424128E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4182247788266314E+033                  6.8266313456126511E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3763639092504549E+000                  3.5386528177851422E+000                  5.3925175125615810E-001                  4.2626541117827603E+000                 -1.5041565957515303E-008                  1.6768487265788171E+001                  1.1329548219895182E+000                  7.4825716079856637E+000                  6.0658052458254574E-001                  8.6479378869926604E-001                  1.2574972643568476E+000                  7.2958744839816647E-001                  2.6013147118004082E-001                  2.5451861293371023E-005                  4.6718247626827865E-003                  1.7234416803930772E-003                  4.6902638225747723E-003                  5.8392787183847767E+000                  2.0800094841926575E+000                                        0                                        3                  5.3066383506438584E+000                  7.4825716079856637E+000                  1.1329548219895182E+000                  1.6768487265788171E+001                  1.1683817531208197E+001 
                                     910                                      874                  2.0529391811138403E+005                  3.1429143658549563E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.2794791101599428E+000                  1.5796246687540061E-001                  7.8132102863915439E-008                  9.9999999994891309E-001                  9.9999999981873089E-001                  1.5796246687540061E-001                  7.8132102863915439E-008                  9.9999999994891309E-001                  9.9999999981873089E-001                  3.3482449463634856E+000                 -3.1219964447734522E+001                 -1.2342229822223228E+001                  3.3482449463634856E+000                  1.8485563515567154E+000                  3.3342793396444934E+000                 -3.1219964447734522E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5372972635260439E+033                  6.9284331842334879E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3780461813069129E+000                  3.5351472333001706E+000                  5.3413441490075553E-001                  4.2728887844935652E+000                 -1.3493919637844898E-008                  1.6779310670915805E+001                  1.1400449338939549E+000                  7.4861738296153737E+000                  6.0659317283328018E-001                  8.6477975801574658E-001                  1.2575303190955673E+000                  7.2955939158015726E-001                  2.6016010472627293E-001                  2.5820427804648142E-005                  4.6678115356185261E-003                  1.7234416803930772E-003                  4.6902638225747714E-003                  5.8392192408702117E+000                  2.0800593832580221E+000                                        0                                        3                  5.3123760834680578E+000                  7.4861738296153737E+000                  1.1400449338939549E+000                  1.6779310670915805E+001                  1.1427173610934148E+001 
                                     912                                      873                  2.0839152389032036E+005                  3.2062505809319273E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.3911210752934509E+000                  1.7104160621603981E-001                  7.8132103197751294E-008                  9.9999999995200484E-001                  9.9999999982644228E-001                  1.7104160621603981E-001                  7.8132103197751294E-008                  9.9999999995200484E-001                  9.9999999982644228E-001                  3.3978461980651220E+000                 -3.1026626547858775E+001                 -9.8999999999999986E+001                  3.3978461980651220E+000                  1.8459310855703390E+000                  3.3854857340977258E+000                 -3.1026626547858775E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6447211119206785E+033                  7.0083984084629296E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3792763291060046E+000                  3.5295011880143243E+000                  5.2885109665964958E-001                  4.2834554209757769E+000                 -1.1905170759336090E-008                  1.6787363475923257E+001                  1.1446960303625295E+000                  7.4893974141702246E+000                  6.0660874952342059E-001                  8.6476249454485277E-001                  1.2575709984864030E+000                  7.2952487062044691E-001                  2.6019532005629026E-001                  2.6140162563466456E-005                  4.6628264560350918E-003                  1.7234416803930770E-003                  4.6902638225747714E-003                  5.8391420528848812E+000                  2.0801250176474810E+000                                        0                                        3                  5.3188800505078904E+000                  7.4893974141702246E+000                  1.1446960303625295E+000                  1.6787363475923257E+001                  1.1088131239678473E+001 
                                     914                                      872                  2.1206209219771027E+005                  3.2836091104612573E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.5150981737074338E+000                  1.8749102780017279E-001                  7.8132103531587148E-008                  9.9999999995355071E-001                  9.9999999983340226E-001                  1.8749102780017279E-001                  7.8132103531587148E-008                  9.9999999995355071E-001                  9.9999999983340226E-001                  3.4371555254383126E+000                 -3.0867795454588990E+001                 -1.2041199826559247E+001                  3.4371555254383126E+000                  1.8351470100146612E+000                  3.4261588211616361E+000                 -3.0867795454588990E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7425591985628406E+033                  7.0629455816812882E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3798864709866372E+000                  3.5209731804987170E+000                  5.2336680914058087E-001                  4.2944239960139150E+000                 -1.0223994883426480E-008                  1.6792248859603102E+001                  1.1466662623804134E+000                  7.4920932544083758E+000                  6.0662667828362915E-001                  8.6474263873150392E-001                  1.2576177927102292E+000                  7.2948516232914418E-001                  2.6023581580258764E-001                  2.6468983826856833E-005                  4.6570452939060161E-003                  1.7234416803930770E-003                  4.6902638225747714E-003                  5.8390411095957955E+000                  2.0802121316396662E+000                                        0                                        3                  5.3264630418276040E+000                  7.4920932544083758E+000                  1.1466662623804134E+000                  1.6792248859603102E+001                  1.0661212289125395E+001 
                                     916                                      874                  2.1658940124127804E+005                  3.3793619354659898E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.6485098210760962E+000                  2.0400653911822320E-001                  7.8132103532356095E-008                  9.9999999995509647E-001                  9.9999999983933208E-001                  2.0400653911822320E-001                  7.8132103532356095E-008                  9.9999999995509647E-001                  9.9999999983933208E-001                  3.4637355249606334E+000                 -3.0751778016825636E+001                 -1.2342229822223228E+001                  3.4637355249606334E+000                  1.8138870330421983E+000                  3.4538989289720106E+000                 -3.0751778016825636E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8186795573553557E+033                  7.0921315864948017E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3796863928208332E+000                  3.5088177722743947E+000                  5.1768926136002846E-001                  4.3057790915750198E+000                 -8.3663367329736030E-009                  1.6793806696342763E+001                  1.1459629169394574E+000                  7.4941116311711227E+000                  6.0664958314814843E-001                  8.6471729570753531E-001                  1.2576775316195530E+000                  7.2943447991199062E-001                  2.6028748266285984E-001                  2.6763302753277453E-005                  4.6496493129928483E-003                  1.7234416803930770E-003                  4.6902638225747723E-003                  5.8389076052955575E+000                  2.0803292239477442E+000                                        0                                        3                  5.3356372006962767E+000                  7.4941116311711227E+000                  1.1459629169394574E+000                  1.6793806696342763E+001                  1.0154399294059891E+001 
                                     918                                      872                  2.2244594633617051E+005                  3.4959064975647700E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.7874465724090667E+000                  2.2055278717707583E-001                  7.8132103755169647E-008                  9.9999999995509647E-001                  9.9999999984442400E-001                  2.2055278717707583E-001                  7.8132103755169647E-008                  9.9999999995509647E-001                  9.9999999984442400E-001                  3.4757026928592194E+000                 -3.0685262300082982E+001                 -9.8999999999999986E+001                  3.4757026928592194E+000                  1.7842483349560088E+000                  3.4667740256015236E+000                 -3.0685262300082982E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8626106298045415E+033                  7.0981568508521371E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3785269036397274E+000                  3.4928263716898837E+000                  5.1201253942998293E-001                  4.3171325354351104E+000                 -6.2265375888328549E-009                  1.6792307491479182E+001                  1.1430142553069511E+000                  7.4953264955509313E+000                  6.0667955520811767E-001                  8.6468416278310245E-001                  1.2577556535135384E+000                  7.2936821656998596E-001                  2.6035500054305738E-001                  2.7013072089818995E-005                  4.6400061978913850E-003                  1.7234416803930768E-003                  4.6902638225747723E-003                  5.8387285157906428E+000                  2.0804890623691392E+000                                        0                                        3                  5.3472244959466240E+000                  7.4953264955509313E+000                  1.1430142553069511E+000                  1.6792307491479182E+001                  9.6039113868862014E+000 
                                     919                                      874                  2.2610462951343178E+005                  3.5633248034946710E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.8837710273975250E+000                  2.3048020370684180E-001                  7.8132103811065272E-008                  9.9999999995509647E-001                  9.9999999984732524E-001                  2.3048020370684180E-001                  7.8132103811065272E-008                  9.9999999995509647E-001                  9.9999999984732524E-001                  3.4835241695550399E+000                 -3.0681453484243228E+001                 -9.8999999999999986E+001                  3.4835241695550394E+000                  1.7783716041039477E+000                  3.4748755080407823E+000                 -3.0681453484243228E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8955825336071439E+033                  7.0868174142108110E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3774574677204416E+000                  3.4833660006408311E+000                  5.0942122574402882E-001                  4.3223151628070182E+000                 -4.8926177088915175E-009                  1.6789815794599562E+001                  1.1402839915086016E+000                  7.4954536616791820E+000                  6.0669395182798835E-001                  8.6466822975651414E-001                  1.2577930839261529E+000                  7.2933634074488918E-001                  2.6038782379828346E-001                  2.9351511646198541E-005                  4.6353101501964040E-003                  1.7234416803930772E-003                  4.6902638225747714E-003                  5.8386138482652816E+000                  2.0805900958652721E+000                                        0                                        3                  5.3543094546565220E+000                  7.4954536616791820E+000                  1.1402839915086016E+000                  1.6789815794599562E+001                  9.3237622904961022E+000 
                                     920                                      874                  2.3049504932614524E+005                  3.6425060495422961E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  2.0186785814217285E+000                  2.4700183124868147E-001                  7.8132103866960897E-008                  9.9999999995818811E-001                  9.9999999984841870E-001                  2.4700183124868147E-001                  7.8132103866960897E-008                  9.9999999995818811E-001                  9.9999999984841870E-001                  3.4820621918274504E+000                 -3.0694484759939272E+001                 -9.8999999999999986E+001                  3.4820621918274504E+000                  1.7689147804260150E+000                  3.4735728374562638E+000                 -3.0694484759939272E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9224727894904016E+033                  7.0689116534808344E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3761448723331728E+000                  3.4735356516297018E+000                  5.0713124201300130E-001                  4.3268951302690741E+000                 -3.5923724574966478E-009                  1.6786652572127128E+001                  1.1371825852337423E+000                  7.4952987178854986E+000                  6.0670856534341078E-001                  8.6465207060333538E-001                  1.2578310902687375E+000                  7.2930401293387215E-001                  2.6042100561892584E-001                  3.1100330125784054E-005                  4.6305817193319264E-003                  1.7234416803930768E-003                  4.6902638225747714E-003                  5.8384765188731365E+000                  2.0807103309179125E+000                                        0                                        3                  5.3626616018583064E+000                  7.4952987178854986E+000                  1.1371825852337423E+000                  1.6786652572127128E+001                  9.0629176801133848E+000 
                                     922                                      880                  2.4208575763170878E+005                  3.8008685416375454E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  2.1435565623115909E+000                  2.6675592955236238E-001                  7.8132104145502414E-008                  9.9999999995818811E-001                  9.9999999985015986E-001                  2.6675592955236238E-001                  7.8132104145502414E-008                  9.9999999995818811E-001                  9.9999999985015986E-001                  3.4508879483002910E+000                 -3.0691622230135621E+001                 -9.8999999999999986E+001                  3.4508879483002910E+000                  1.7061798079203239E+000                  3.4429990813120814E+000                 -3.0691622230135621E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8740193681243958E+033                  7.0611137112632387E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3743112042711036E+000                  3.4592812272923457E+000                  5.0367136596846207E-001                  4.3338148823581522E+000                 -1.7265149727441310E-009                  1.6784718589338695E+001                  1.1351042385614838E+000                  7.4953873322681179E+000                  6.0676194760206292E-001                  8.6459317911378397E-001                  1.2579702733188796E+000                  7.2918624735395809E-001                  2.6054029070961315E-001                  2.7352264567244359E-005                  4.6138457929406906E-003                  1.7234416803930768E-003                  4.6902638225747714E-003                  5.8381323779333645E+000                  2.0810269111558584E+000                                        0                                        5                  5.3839692398180086E+000                  7.4953873322681179E+000                  1.1351042385614838E+000                  1.6784718589338695E+001                  8.7396602158355670E+000 
                                     924                                      878                  2.5877637759172032E+005                  3.9592310337327952E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  2.1579771477819580E+000                  2.6675592955236238E-001                  7.8132104312804815E-008                  9.9999999995818811E-001                  9.9999999985182153E-001                  2.6675592955236238E-001                  7.8132104312804815E-008                  9.9999999995818811E-001                  9.9999999985182153E-001                  3.4521240145918322E+000                 -3.0672283669637551E+001                 -9.8999999999999986E+001                  3.4521240145918322E+000                  1.6737220144745908E+000                  3.4448290245983548E+000                 -3.0672283669637551E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8854669630777807E+033                  7.0490142012167691E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3736189764400049E+000                  3.4532073372746614E+000                  5.0201887662181721E-001                  4.3371198610514421E+000                 -4.5216448841382173E-010                  1.6785036827648447E+001                  1.1351349146095413E+000                  7.4957037966901892E+000                  6.0685723549756199E-001                  8.6448802277383174E-001                  1.2582184774324412E+000                  7.2897594173504521E-001                  2.6075428874425732E-001                  2.7161548699864454E-005                  4.5842216430738948E-003                  1.7234416803930766E-003                  4.6902638225747714E-003                  5.8376487640791312E+000                  2.0814930520772212E+000                                        0                                        5                  5.4129246292230873E+000                  7.4957037966901892E+000                  1.1351349146095413E+000                  1.6785036827648447E+001                  8.6139595730208462E+000 
                                     926                                      875                  2.8281087033413688E+005                  4.1175935258280445E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  2.2244205628869009E+000                  2.7659235907781243E-001                  7.8132104535618367E-008                  9.9999999995818811E-001                  9.9999999985215149E-001                  2.7659235907781243E-001                  7.8132104535618367E-008                  9.9999999995818811E-001                  9.9999999985215149E-001                  3.4517005606247908E+000                 -3.0676102704471806E+001                 -9.8999999999999986E+001                  3.4517005606247908E+000                  1.6596325230979263E+000                  3.4446333983573294E+000                 -3.0676102704471806E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8976921888994805E+033                  4.3385594702601579E+033                  4.5087942938208608E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.0088331495194345E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3732234926729809E+000                  3.4509106422288247E+000                  5.0166149663294801E-001                  4.3378346210291800E+000                 -5.1135489141149865E-011                  1.6784047589082927E+001                  1.1342657452978935E+000                  7.4956375010352909E+000                  6.0697392707173248E-001                  8.6435930419704576E-001                  1.2585224182862860E+000                  7.2871849983409953E-001                  2.6101626573688602E-001                  2.7875768832181113E-005                  4.5487792661354654E-003                  1.7234416803930772E-003                  4.6902638225747723E-003                  5.8369513520721421E+000                  2.0821694858015816E+000                                        0                                        5                  5.4514960983193532E+000                  7.4956375010352909E+000                  1.1342657452978935E+000                  1.6784047589082927E+001                  8.5661183567449370E+000 
                                     928                                      875                  3.1742053988321678E+005                  4.2759560179232938E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  2.2678971363983220E+000                  2.8312965592425599E-001                  7.8132104869454222E-008                  9.9999999995818811E-001                  9.9999999985210597E-001                  2.8312965592425599E-001                  7.8132104869454222E-008                  9.9999999995818811E-001                  9.9999999985210597E-001                  3.4516001006784243E+000                 -3.0678311020769286E+001                 -1.1865108567503565E+001                  3.4516001006784243E+000                  1.6411710473781895E+000                  3.4448277877994111E+000                 -3.0678311020769286E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9072362802325746E+033                  4.3342925816656630E+033                  4.6208103936754598E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.9560522047887309E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3730499778253478E+000                  3.4503286147740524E+000                  5.0171751260082720E-001                  4.3377225890934223E+000                  3.1175131892057418E-011                  1.6783265505181674E+001                  1.1336434727369318E+000                  7.4955824294559470E+000                  6.0715252936404396E-001                  8.6416242261396103E-001                  1.2589877154313309E+000                  7.2832473740960391E-001                  2.6141666989593670E-001                  2.8122843450740010E-005                  4.4959926226878881E-003                  1.7234416803930772E-003                  4.6902638225747723E-003                  5.8359505176073858E+000                  2.0831549709279287E+000                                        0                                        5                  5.5016350259768672E+000                  7.4955824294559470E+000                  1.1336434727369318E+000                  1.6783265505181674E+001                  8.5551189169451156E+000 
                                     930                                      875                  3.6725846403389185E+005                  4.4343185100185440E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  2.3091337967787076E+000                  2.8638981398891861E-001                  7.8132105092267774E-008                  9.9999999995818811E-001                  9.9999999985165100E-001                  2.8638981398891861E-001                  7.8132105092267774E-008                  9.9999999995818811E-001                  9.9999999985165100E-001                  3.4516249586880461E+000                 -3.0693912948385272E+001                 -1.2041199826559247E+001                  3.4516249586880465E+000                  1.6230034026265012E+000                  3.4451325640780976E+000                 -3.0693912948385272E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9147223980247068E+033                  4.3382945726532651E+033                  4.6255245028793980E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.8745032971354310E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3727358560791627E+000                  3.4499415628067438E+000                  5.0215223010954213E-001                  4.3368531540759916E+000                  6.9756879528535364E-011                  1.6781464241716176E+001                  1.1322980502000910E+000                  7.4952963787158033E+000                  6.0742729798187767E-001                  8.6385981273134871E-001                  1.2597036919208338E+000                  7.2771951938607315E-001                  2.6203175224339037E-001                  2.8625020931378227E-005                  4.4177894019364998E-003                  1.7234416803930770E-003                  4.6902638225747714E-003                  5.8345098670721978E+000                  2.0845862949325640E+000                                        0                                        5                  5.5649718135592448E+000                  7.4952963787158033E+000                  1.1322980502000910E+000                  1.6781464241716176E+001                  8.5538899239471888E+000 
                                     932                                      876                  4.3902507481086388E+005                  4.5926810021137934E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  2.3404378672563420E+000                  2.8964997205358101E-001                  7.8132105204059023E-008                  9.9999999995818811E-001                  9.9999999985067567E-001                  2.8964997205358101E-001                  7.8132105204059023E-008                  9.9999999995818811E-001                  9.9999999985067567E-001                  3.4515730999137748E+000                 -3.0723824222791606E+001                 -9.8999999999999986E+001                  3.4515730999137748E+000                  1.6106811663000484E+000                  3.4452628921106654E+000                 -3.0723824222791606E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9202861794738423E+033                  4.3401991400302557E+033                  4.8238978086373820E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.7461859977168336E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3722647881640366E+000                  3.4497996228809882E+000                  5.0302339597691836E-001                  4.3351108223412398E+000                  8.6516315719195829E-011                  1.6778584235528555E+001                  1.1301987026621003E+000                  7.4947605799364423E+000                  6.0781149262949208E-001                  8.6343725993802189E-001                  1.2607051106952933E+000                  7.2687441270785780E-001                  2.6288989163534121E-001                  2.9510207145066925E-005                  4.3146817428486011E-003                  1.7234416803930770E-003                  4.6902638225747714E-003                  5.8324371351864199E+000                  2.0866569684262024E+000                                        0                                        5                  5.6424893255746982E+000                  7.4947605799364423E+000                  1.1301987026621003E+000                  1.6778584235528555E+001                  8.5658075841076506E+000 
