                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241207"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     688                                      738                  1.6680495331651470E+007                  5.4391021788553156E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984212529E-001                  7.6874364770025505E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984212529E-001                  7.6874364770025505E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1871083682067565E+000                 -6.2755641048017374E+001                 -1.8061799739838872E+001                 -2.1871083682067565E+000                 -2.1871217878636928E+000                 -6.6971579757608000E+000                 -6.2755641048017374E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6631537770669564E+000                 -3.2361154214687982E-001                  3.4539835657143844E-002                  4.3689879559888452E+000                 -3.2505634893724817E-011                  1.6331137021256044E+001                  1.3274053853645920E+000                  6.8781332168652307E+000                  6.2113428733029985E-001                  8.5000283368925722E-001                  1.2966501596203175E+000                  6.9999360247912090E-001                  2.7997020269184897E-001                  3.4468825756906272E-003                  9.3805276451464741E-003                  3.4468833607860854E-003                  9.3805276451495358E-003                  6.9999934522828888E-001                  2.7997020237288844E-001                                        0                                        3 
                                     690                                      739                  1.7238486977014132E+007                  5.4476804550769407E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984212518E-001                  7.8120985153640465E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984212518E-001                  7.8120985153640465E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1209172675208467E+000                 -6.2233634207277838E+001                 -9.8999999999999986E+001                 -2.1209172675208472E+000                 -2.1209354533106692E+000                 -6.4989785041525900E+000                 -6.2233634207277838E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6664630880535571E+000                 -3.1459108836749927E-001                  3.2431440573633306E-002                  4.3732047461558663E+000                 -2.9941424989430109E-011                  1.6368097438615532E+001                  1.3567423875749043E+000                  6.8856279711088106E+000                  6.2113352253966436E-001                  8.5000245059117330E-001                  1.2966514477465458E+000                  6.9999245332059046E-001                  2.7997020288675523E-001                  3.4468821164567345E-003                  9.3805276451442328E-003                  3.4468833607860850E-003                  9.3805276451495358E-003                  6.9999922997459285E-001                  2.7997020237750503E-001                                        0                                        3 
                                     692                                      739                  1.7806713958320513E+007                  5.4553472731840449E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999985775012E-001                  7.9346247240033496E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999985775012E-001                  7.9346247240033496E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0534192969096376E+000                 -6.1699590199957193E+001                 -9.8999999999999986E+001                 -2.0534192969096376E+000                 -2.0534441215081780E+000                 -6.2963337865658540E+000                 -6.1699590199957193E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6699195430564124E+000                 -3.0476034819102948E-001                  3.0433900656157396E-002                  4.3771998259908180E+000                 -2.7516332417135688E-011                  1.6405616893579769E+001                  1.3863978760556861E+000                  6.8933539168857738E+000                  6.2113288015434320E-001                  8.5000199373600194E-001                  1.2966529838376428E+000                  6.9999108297959312E-001                  2.7997020321142629E-001                  3.4468813702908272E-003                  9.3805276451402499E-003                  3.4468833607860850E-003                  9.3805276451495358E-003                  6.9999909297597052E-001                  2.7997020238502174E-001                                        0                                        3 
                                     694                                      739                  1.8383978277125895E+007                  5.4618392932188700E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999985775012E-001                  8.0551460052156643E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999985775012E-001                  8.0551460052156643E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9847052758539649E+000                 -6.1154200085282618E+001                 -9.8999999999999986E+001                 -1.9847052758539652E+000                 -1.9847393959209603E+000                 -6.0894967718364486E+000                 -6.1154200085282618E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6735241139045920E+000                 -2.9410043433857358E-001                  2.8554715886025258E-002                  4.3809581955310826E+000                 -2.5103759593793959E-011                  1.6443634314649724E+001                  1.4163159302831687E+000                  6.9013058216118459E+000                  6.2113240246415991E-001                  8.5000144876935668E-001                  1.2966548161237279E+000                  6.9998944845635891E-001                  2.7997020376126713E-001                  3.4468801489022272E-003                  9.3805276451331167E-003                  3.4468833607860850E-003                  9.3805276451495358E-003                  6.9999893005873559E-001                  2.7997020239743803E-001                                        0                                        3 
                                     696                                      742                  1.8967323215647087E+007                  5.4656968871483640E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999986556254E-001                  8.1699884049621996E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999986556254E-001                  8.1699884049621996E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9150695502446979E+000                 -6.0599778300672305E+001                 -9.8999999999999986E+001                 -1.9150695502446982E+000                 -1.9151167044616830E+000                 -5.8793569008284994E+000                 -6.0599778300672305E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6772925676211345E+000                 -2.8252967095669507E-001                  2.6803190143879867E-002                  4.3844612470153734E+000                 -2.2987600787049025E-011                  1.6481974734325377E+001                  1.4463512419081590E+000                  6.9094544901414547E+000                  6.2113213219806451E-001                  8.5000080078781604E-001                  1.2966569946514310E+000                  6.9998750515040686E-001                  2.7997020470447198E-001                  3.4468781440828095E-003                  9.3805276451202711E-003                  3.4468833607860850E-003                  9.3805276451495358E-003                  6.9999873690768111E-001                  2.7997020241816584E-001                                        0                                        3 
                                     698                                      745                  1.9553827708783004E+007                  5.4677001315627454E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999986556265E-001                  8.2822999380176243E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999986556265E-001                  8.2822999380176243E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8448395913108511E+000                 -6.0038933215317627E+001                 -9.8999999999999986E+001                 -1.8448395913108511E+000                 -1.8449050156061464E+000                 -5.6669175609280433E+000                 -6.0038933215317627E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6811032274802766E+000                 -2.7052926548623374E-001                  2.5182073160826737E-002                  4.3877034809814797E+000                 -2.0825975340826417E-011                  1.6520453249547455E+001                  1.4763543023319534E+000                  6.9177652148041613E+000                  6.2113210395335550E-001                  8.5000003319723161E-001                  1.2966595750983203E+000                  6.9998520347159188E-001                  2.7997020634144287E-001                  3.4468748506447282E-003                  9.3805276450971090E-003                  3.4468833607860850E-003                  9.3805276451495358E-003                  6.9999850872353275E-001                  2.7997020245310023E-001                                        0                                        3 
                                     700                                      745                  2.0141772739867408E+007                  5.4683033129191099E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999987337518E-001                  8.3896524934014827E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999987337518E-001                  8.3896524934014827E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7742008826701527E+000                 -5.9473158987121174E+001                 -1.7459739748510909E+001                 -1.7742008826701527E+000                 -1.7742919310315755E+000                 -5.4527585830578094E+000                 -5.9473158987121174E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6849996512724381E+000                 -2.5788615651438140E-001                  2.3710780062429736E-002                  4.3906460671782730E+000                 -1.8639659377353033E-011                  1.6558961015432740E+001                  1.5062358850788971E+000                  6.9262189085915260E+000                  6.2113234509634285E-001                  8.4999912587446735E-001                  1.2966626249066648E+000                  6.9998248339367120E-001                  2.7997020921925397E-001                  3.4468694330091107E-003                  9.3805276450552449E-003                  3.4468833607860850E-003                  9.3805276451495358E-003                  6.9999823968063568E-001                  2.7997020251262994E-001                                        0                                        3 
                                     702                                      747                  2.0728601935388945E+007                  5.4670966152345741E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988118771E-001                  8.4935212744914923E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988118771E-001                  8.4935212744914923E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7034547882104150E+000                 -5.8904920767547374E+001                 -1.7158709752846928E+001                 -1.7034547882104147E+000                 -1.7035816927551100E+000                 -5.2378253749470911E+000                 -5.8904920767547374E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6889347520659870E+000                 -2.4480482166216647E-001                  2.2381245901439775E-002                  4.3933051355002535E+000                 -1.6632334820150329E-011                  1.6597326747985733E+001                  1.5358600540377194E+000                  6.9347811972818105E+000                  6.2113287726153310E-001                  8.4999805787391725E-001                  1.2966662141001788E+000                  6.9997928268784193E-001                  2.7997021432856928E-001                  3.4468605389787370E-003                  9.3805276449796891E-003                  3.4468833607860850E-003                  9.3805276451495358E-003                  6.9999792373398739E-001                  2.7997020261492139E-001                                        0                                        3 
                                     704                                      747                  2.1312242275317352E+007                  5.4642673143746254E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988118771E-001                  8.5918289840801598E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988118771E-001                  8.5918289840801598E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6328414275472094E+000                 -5.8336243939614711E+001                 -9.8999999999999986E+001                 -1.6328414275472094E+000                 -1.6330183650608108E+000                 -5.0228942845075428E+000                 -5.8336243939614711E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6929121857485998E+000                 -2.3125417079997587E-001                  2.1201703967308982E-002                  4.3956642193685145E+000                 -1.4727246167990376E-011                  1.6635408216368333E+001                  1.5651141584489763E+000                  6.9434235261730768E+000                  6.2113371961001829E-001                  8.4999680576224945E-001                  1.2966704207261617E+000                  6.9997553214162367E-001                  2.7997022348010103E-001                  3.4468459826653892E-003                  9.3805276448437405E-003                  3.4468833607860850E-003                  9.3805276451495358E-003                  6.9999755412983955E-001                  2.7997020279206392E-001                                        0                                        3 
                                     706                                      747                  2.1890131395650778E+007                  5.4595727844583131E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988900024E-001                  8.6867695582505411E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988900024E-001                  8.6867695582505411E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5626768742874746E+000                 -5.7769846460205891E+001                 -9.8999999999999986E+001                 -1.5626768742874748E+000                 -1.5629232403423419E+000                 -4.8090034937128872E+000                 -5.7769846460205891E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6968857333695637E+000                 -2.1743261621866244E-001                  2.0165386016037998E-002                  4.3977368552710567E+000                 -1.2806194730739928E-011                  1.6673021553432175E+001                  1.5938557108127955E+000                  6.9521059161696090E+000                  6.2113489379167408E-001                  8.4999534601740190E-001                  1.2966753225143257E+000                  6.9997116311933238E-001                  2.7997023995865050E-001                  3.4468223067528015E-003                  9.3805276446007144E-003                  3.4468833607860846E-003                  9.3805276451495358E-003                  6.9999712412541515E-001                  2.7997020310030879E-001                                        0                                        3 
                                     708                                      747                  2.2460671791098773E+007                  5.4537648516916208E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988900024E-001                  8.7759291305524034E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988900024E-001                  8.7759291305524034E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4931569474455217E+000                 -5.7207575249070302E+001                 -1.7158709752846928E+001                 -1.4931569474455215E+000                 -1.4934991227156853E+000                 -4.5968637163239494E+000                 -5.7207575249070302E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7008357611146203E+000                 -2.0342203090196048E-001                  1.9270623184276893E-002                  4.3995263809345788E+000                 -1.1075040590280580E-011                  1.6710040638147312E+001                  1.6219872121697221E+000                  6.9608010267246732E+000                  6.2113643109978611E-001                  8.4999365201332600E-001                  1.2966810064969234E+000                  6.9996609919671138E-001                  2.7997026976072464E-001                  3.4467840435828136E-003                  9.3805276441693095E-003                  3.4468833607860846E-003                  9.3805276451495358E-003                  6.9999662612120284E-001                  2.7997020363910674E-001                                        0                                        3 
                                     710                                      747                  2.3023201176487159E+007                  5.4475027496985211E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988900024E-001                  8.8589184376428565E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988900024E-001                  8.8589184376428565E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4243585224387343E+000                 -5.6650449565156642E+001                 -9.8999999999999986E+001                 -1.4243585224387343E+000                 -1.4248322184928925E+000                 -4.3868798931258430E+000                 -5.6650449565156642E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7047404265232147E+000                 -1.8933174953072573E-001                  1.8506433052705214E-002                  4.4010547611977220E+000                 -9.6690183707919886E-012                  1.6746392321150736E+001                  1.6494511585616054E+000                  6.9694943380033250E+000                  6.2113837415007822E-001                  8.4999169268560160E-001                  1.2966875725387019E+000                  6.9996025339381118E-001                  2.7997032387518361E-001                  3.4467225665029515E-003                  9.3805276434085795E-003                  3.4468833607860846E-003                  9.3805276451495358E-003                  6.9999605131623932E-001                  2.7997020458534144E-001                                        0                                        3 
                                     712                                      751                  2.3577968430959955E+007                  5.4416328982405071E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999990150024E-001                  8.9397049023881159E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999990150024E-001                  8.9397049023881159E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3562204213465152E+000                 -5.6098562126450503E+001                 -1.6857679757182947E+001                 -1.3562204213465150E+000                 -1.3568738696243703E+000                 -4.1791201980900174E+000                 -5.6098562126450503E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7086241213609932E+000                 -1.7508054034654441E-001                  1.7864647969238198E-002                  4.4023383313646569E+000                 -7.9901566748569370E-012                  1.6782056528045434E+001                  1.6762276392380693E+000                  6.9781866227315419E+000                  6.2114078112370075E-001                  8.4998943044210395E-001                  1.2966951385678358E+000                  6.9995352419930834E-001                  2.7997042255823595E-001                  3.4466242319344110E-003                  9.3805276420741990E-003                  3.4468833607860846E-003                  9.3805276451495376E-003                  6.9999538918049320E-001                  2.7997020625634561E-001                                        0                                        3 
                                     714                                      751                  2.4125015831185136E+007                  5.4354569823453840E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999990775024E-001                  9.0156602916825046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999990775024E-001                  9.0156602916825046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2886902939321385E+000                 -5.5552369256671277E+001                 -9.8999999999999986E+001                 -1.2886902939321387E+000                 -1.2895879518507616E+000                 -3.9738124905486605E+000                 -5.5552369256671277E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7124116472043185E+000                 -1.6097314687507977E-001                  1.7343293018319609E-002                  4.4033810412664938E+000                 -6.4310896953909234E-012                  1.6816983958871294E+001                  1.7022720075577678E+000                  6.9868744173167441E+000                  6.2114371659892520E-001                  8.4998682393829961E-001                  1.2967038280626246E+000                  6.9994580790289074E-001                  2.7997060290536685E-001                  3.4464677330265196E-003                  9.3805276397472687E-003                  3.4468833607860833E-003                  9.3805276451495358E-003                  6.9999462841510918E-001                  2.7997020921914817E-001                                        0                                        3 
                                     716                                      751                  2.4664159033559356E+007                  5.4290468461758339E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999991400024E-001                  9.0867323659409172E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400024E-001                  9.0867323659409172E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2216680389477972E+000                 -5.5012368936966560E+001                 -9.8999999999999986E+001                 -1.2216680389477972E+000                 -1.2228950106812098E+000                 -3.7712311339765736E+000                 -5.5012368936966560E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7161230452300678E+000                 -1.4695246800279937E-001                  1.6930836402961297E-002                  4.4042059544972103E+000                 -5.2001159575779659E-012                  1.6851105103519409E+001                  1.7275178599032925E+000                  6.9955560853825558E+000                  6.2114724211191430E-001                  8.4998382834519881E-001                  1.2967137635165178E+000                  6.9993700643796464E-001                  2.7997093225923264E-001                  3.4462200806861859E-003                  9.3805276357159274E-003                  3.4468833607860820E-003                  9.3805276451495358E-003                  6.9999375726887947E-001                  2.7997021448229792E-001                                        0                                        3 
                                     718                                      751                  2.5195648290576205E+007                  5.4229114636258986E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999991400024E-001                  9.1542094587103950E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400024E-001                  9.1542094587103950E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1549078692759636E+000                 -5.4478480279028680E+001                 -9.8999999999999986E+001                 -1.1549078692759636E+000                 -1.1565752696962104E+000                 -3.5714857074296709E+000                 -5.4478480279028680E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7197546545955618E+000                 -1.3304428773904187E-001                  1.6621707803851977E-002                  4.4048242116954288E+000                 -3.9201968791451079E-012                  1.6884363454048714E+001                  1.7518983840091233E+000                  7.0042435816459534E+000                  6.2115141324054057E-001                  8.4998039095247768E-001                  1.2967250711817770E+000                  6.9992702668887041E-001                  2.7997153210544790E-001                  3.4458300039394998E-003                  9.3805276287692585E-003                  3.4468833607860820E-003                  9.3805276451495358E-003                  6.9999276267291022E-001                  2.7997022383955161E-001                                        0                                        3 
                                     720                                      751                  2.5719784772278477E+007                  5.4169748582955410E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999991400024E-001                  9.2181327339884078E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400024E-001                  9.2181327339884078E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0880264173849632E+000                 -5.3950300376223801E+001                 -9.8999999999999986E+001                 -1.0880264173849632E+000                 -1.0902769461811828E+000                 -3.3746509329101326E+000                 -5.3950300376223801E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7232914942024133E+000                 -1.1934732670991140E-001                  1.6396509104715448E-002                  4.4052746090937021E+000                 -2.7909611574116816E-012                  1.6916684290490327E+001                  1.7753167088306876E+000                  7.0129612112324011E+000                  6.2115626674637792E-001                  8.4997645103487462E-001                  1.2967378647844841E+000                  6.9991580083242966E-001                  2.7997261788670730E-001                  3.4452179261371179E-003                  9.3805276168502909E-003                  3.4468833607860802E-003                  9.3805276451495358E-003                  6.9999163091973149E-001                  2.7997024045345403E-001                                        0                                        3 
